complaint_id,complaint_url,capture_method,location,city,resolution_status,complaint_type,received_date,business_area,organization,unit_name,region,regulated_entity,p5_no,jurisdictional,regulated,complaint_description_type,complaint_description,resolution_description,complaint_comments,update_notes,close_date,explanation_type,explanation,referral_type,referred_to,inspection_packages_link,inspection_documents_link
0000000215,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOq2AAE/complaint0000000215,Telephonic,5785 REDWINE CT,FT WORTH,Closed,PL,2008-05-15,Pipeline Safety,,,06-Fort Worth,,,False,No,Safety Hazard,SAFETY HAZARD,,,,2008-05-15,Blocked Crossing,BLOCKED CROSSING,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOq2AAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOq2AAE/Inspection_Documents__r
0000001926,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPHdAAM/complaint0000001926,RRC Office,"Pasadena, Deer Park, Baytown","Pasadena, Deer Park, Baytown",Closed,PL,2021-05-28,Pipeline Safety,EXXONMOBIL PIPELINE COMPANY,,05-Houston,,,True,Yes,Other,"ExxonMobil Pipeline Company is reclassifying this permit as Interstate because the pipeline systems deliver product into Interstate systems via ExxonMobil's Pasadena Station. Per TPMS, this permit is 24.95 miles in Harris county, PES systems 968152, 968151, 968150, 968149, and 552241. Kristen Poteet is the point of contact for this permit Amendment. She can be reached by phone at 832-624-1700 or by email at kristen.poteet@exxonmobil.com.",,,,2021-06-03,Other,FIELD CHECK 06914,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHdAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHdAAM/Inspection_Documents__r
0000001982,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mTaLAAU/complaint0000001982,Telephonic,Starr county,Rio Grande City,Closed,SAFETY-PL,2021-07-09,Pipeline Safety,MOMENTUM PRODUCTION CORP.,NJ GAS/MOMENTUM PRODUCTION,07-Corpus Christi,"RICABY SYSTEM, 3""",574329,True,Yes,Exposed Pipeline,Complainant has safety concerns regarding a pipeline on his property that is exposed and sticking up out of the ground. He said there is a pressure valve that is painted orange in the vicinity that he thinks may be associated. He mentioned that he used the Public GIS Viewer to identify the pipeline operator but it looks like the T-4 Permit (06804) is Revoked. The permit belonged to Momentum Production Corp.,Inspector Pete DeRobertis spoke with the complainant and determined that this complaint is not jurisdictional to the RRC. The complainant wants the pipeline to be removed but this is a private matter that must be worked out with the owner.,Inspector Pete DeRobertis spoke with the complainant and determined that this complaint is not jurisdictional to the RRC. The complainant wants the pipeline to be removed but this is a private matter that must be worked out with the owner.,,2021-07-12,Other,Potential safety hazard,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mTaLAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mTaLAAU/Inspection_Documents__r
0000001596,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPCJAA2/complaint0000001596,Telephonic,3950 FM 1125,Montague,Closed,PL,2018-08-09,Pipeline Safety,,,06-Fort Worth,,,True,Yes,Fumes/Odor,Mr. Rob Leopold has reported that there is a strong odor of gas that can be detected up to half a mile from an Atmos Pipeline valve station outside of Montague. Mr. Leopold is concerned of the safety of his nearby residence.,,,,2018-08-31,Gas Leak,,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPCJAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPCJAA2/Inspection_Documents__r
0000001534,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPBJAA2/complaint0000001534,Telephonic,31.018655 -102.085163,McCamey,Closed,PL,2016-09-29,Pipeline Safety,,,02-Midland,,,False,No,Other,Brian Floyd with Oil and Gas field office called in to report a sink hole around two lines in Crockett county. The two lines are owned by Laser Midstream Company and Davis Gas Processing. Bryan is will to coordinate at the location of the sink hole.,,,,2016-10-04,Other,Brian Floyd with Oil and Gas field office called in to report a sink hole around two lines in Crockett county. The two lines are owned by Laser Midstream Company and Davis Gas Processing. Bryan is will to coordinate at the location of the sink hole.,Field,Alan Mann.,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBJAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBJAA2/Inspection_Documents__r
0000000679,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOxWAAU/complaint0000000679,RRC Office,Rural West Texas,"Stanton, Coahoma",Closed,PL,2011-04-25,Pipeline Safety,,,02-Midland,,,False,Yes,Safety Hazard,"Mr. Don Ward, Executive Director A brief history of our project and our concerns: Wes-Tex Telephone Cooperative (WTTI) and Wes-Tex Telecommunications (WTTC) of Stanton, Texas are recipients of Federal ARRA funds to extend Boardband Service to Rural West Texas. WTTI and WTTC are under very strict timelines to complete this project or we will lose funding. We are having difficulty with a contract locator for AT&T, Sharyland Electric and ATMOS Energy in our area. USIC locator service is running 7 to 9 days behind on our locates and is keeping our contractor's 20 man plow crew sitting on the side of the road for days because of their failure to provide locate services. Our contractor has contacted Ben Anderson with USIC at 806-368-2557 concerning the failure in proper response to the requests for location. Not only is this lack of response a problem for the contractor but it is also a danger to the employees of the contractor and Wes-Tex employees. USIC is being compensated to provide timely service and as such is not providing the response time required by the Texas One Call Law. We request that Texas One Call, Public Utility Commission of Texas and Texas Railroad Commission assist us by contacting USIC and assisting us with obtaining locations in a timely manner. You assistance in the urgent problem is greatly appreciated.",,,,2011-04-29,Other,"Line Locator for AT&T, Sharyland Electric and Atmos Energy",Headquarters,HEADQUARTERS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOxWAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOxWAAU/Inspection_Documents__r
0000001762,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPEzAAM/complaint0000001762,Telephonic,1315 Ft Worth Drive,Denton,Closed,SAFETY-PL,2016-01-29,Pipeline Safety,COMPANY FOR NJ GAS,CO FOR NJ GAS UNT,06-Fort Worth,SYSTEM FOR NJ GAS INVESTIGATIONS,,False,No,Fumes/Odor,"Complainant is with Atmos, and wants to let the RRC know that ACME brick 940-382-7414, has an odorizer that is leaking which is causing multiple calls to Atmos. Atmos has attempted to mask the smell but calls are still coming in. This is for RRC awareness only in case media is notified. Atmos is investigating every odor complaint.",,,,2016-02-01,Other,see above,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPEzAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPEzAAM/Inspection_Documents__r
0000001825,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPG0AAM/complaint0000001825,Telephonic,FM 765,Brady,Closed,SAFETY-PL,2021-01-03,Pipeline Safety,,,04-Austin,,,True,Yes,Fumes/Odor,"Complaint came in via McCulloch County Sheriff Office, they had a gas smell complaint coming from a person along FM 765, the Sheriff's office was requesting the emergency line for the pipeline running through the area. Between their call to the Answering service and Inspector Lawrence's call to collect more information, the Sheriff's office dispatched the Brady Fire Department. The Fire Department surveyed the area of the complaint, where the pipeline crossed the road. They used the lights on the Fire Truck to survey the road crossing, and got the Phone number for Wink to Webster Pipeline, LLC Emergency # 1-800-537-5200. Fire Chief David Huey, #325-792-8297, at the request of Inspector Lawrence called and informed Inspector Lawrence that at the time they were surveying the road crossings, they did not smell any gas, nor did they see",,,,2021-02-04,Gas Leak,,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPG0AAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPG0AAM/Inspection_Documents__r
0000001006,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP2nAAE/complaint0000001006,Telephonic,N/A,Missouri City (near Houston),Closed,PL,2015-03-19,Pipeline Safety,,,05-Houston,,,True,Yes,Safety Hazard,Mrs. Freeman complaint is that there are multiple pipelines behind her house and she believes are unsafe. She has been woken up multiple times in the middle of the night to blowing gas.,,,,2015-03-19,Other,Mrs. Freeman feel CenterPoint is being Non-responsive to their concerns about several situation which have occurred near their homes.,Field,George Naranjo by E-Mail Diane Watson created a complaint report on 3/19/15 per George Naranjo's request.,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2nAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2nAAE/Inspection_Documents__r
0000000741,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOyWAAU/complaint0000000741,Telephonic,North of 1412 Meadow Brook Dr,Mckinney,Closed,PL,2011-10-25,Pipeline Safety,,,03-Kilgore,,,True,Yes,Safety Hazard,P/L not deep enough to plow on her land. Atmos came out and changed it to eminant domain so now she cannot plant or plow over it. She also stated that Congressman Hall came out but no one has actually done anything about it.,,,,2011-11-10,Other,Pipeline is not deep enough for her to plow on her land,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOyWAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOyWAAU/Inspection_Documents__r
0000001700,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPDzAAM/complaint0000001700,Email,3305 FM 955,Fayetteville,Closed,PL,2016-11-02,Pipeline Safety,,,04-Austin,,,True,Yes,Exposed Pipeline,,,,,2016-11-10,Other,Exposed pipeline,Field,RRC Austin field inspector Kyle Knapp,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDzAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDzAAM/Inspection_Documents__r
0000001068,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP3nAAE/complaint0000001068,Telephonic,2959 CR 224,Gainesville,Closed,PL,2015-08-24,Pipeline Safety,,,04-Austin,,,False,No,Leaking Material,leaking saltwater,,,,2015-08-26,Other,complainant states that the operator had an injection line (going to an adjoining well) that ruptured and contaminated his creek and stock pond and that the injection well was also leaking.,Headquarters,S. Kelly. Complaint was initially handled by RRC O&G district 9,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3nAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3nAAE/Inspection_Documents__r
0000001763,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPF0AAM/complaint0000001763,Telephonic,CR 105 one mile south of Hwy 62/82,Crosbyton,Closed,PL,2016-09-14,Pipeline Safety,,,01-Lubbock,,,True,Yes,Exposed Pipeline,Exposed High Pressure pipeline,,,,2017-01-03,Other,See above,Field,RRC Pampa field inspector,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPF0AAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPF0AAM/Inspection_Documents__r
0000001899,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPHCAA2/complaint0000001899,Telephonic,I-10 and Manak Rd,San Felipe,Closed,PL,2021-02-20,Pipeline Safety,,,05-Houston,,,True,Yes,Noise,compressor station at I-10 and Manak was making a grinding noise,,,,2021-02-22,Other,Grinding noise,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHCAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHCAA2/Inspection_Documents__r
0000000114,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOoPAAU/complaint0000000114,Telephonic,Gessner,Houston,Closed,RR,2004-12-13,Pipeline Safety,,,,,,False,No,Rr Crossing,RR CROSSING,,,,2004-12-13,Rough Crossing,ROUGH CROSSING,NA,NA,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOoPAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOoPAAU/Inspection_Documents__r
0000000052,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOnPAAU/complaint0000000052,Other,3111 Wyndmere Dr.,Carrollton,Closed,PL,2005-06-22,Pipeline Safety,,,06-Fort Worth,,,False,No,Safety Hazard,SAFETY HAZARD,,,,2005-06-22,Other,Verison fiber optic crew hit gas pipelins 18 times in March,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnPAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnPAAU/Inspection_Documents__r
0000000511,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOuoAAE/complaint0000000511,Telephonic,6209 Brookside Road,Pearland,Closed,PL,2010-09-20,Pipeline Safety,,,05-Houston,,,False,No,Fumes/Odor,FUMES/ODOR,,,,2010-10-15,Other,Inquiry call for odorants in Nat. Gas PL/Periodically smell of mercaptian Odor,Other,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOuoAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOuoAAE/Inspection_Documents__r
0000001433,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP9gAAE/complaint0000001433,Email,201 N. Shady Shores Rd,Lake Dallas,Closed,PL,2017-08-08,Pipeline Safety,,,06-Fort Worth,,,True,Yes,Safety Hazard,Chandra Gupta believes that the gas lines at the Lake Haven Estates Mobile home park are not deep enough and pose a fire hazard.,,,,2018-01-19,Other,Possible fire hazard,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP9gAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP9gAAE/Inspection_Documents__r
0000001371,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP8gAAE/complaint0000001371,Email,4345 28th St,Lubbock,Closed,PL,2019-10-23,Pipeline Safety,,,01-Lubbock,,,True,Yes,Fumes/Odor,An anonymous complaint was received stating that the Lakshore at Maxie Park apartment complex has multiple gas leaks and that the maintenance personnel are manipulating the gas lines. The complainant stated that moved out of buildings due to the leaks and that people are becoming sick.,,,,2019-10-24,Gas Leak,,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP8gAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP8gAAE/Inspection_Documents__r
0000001986,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mVfUAAU/complaint0000001986,Telephonic,"2402 W 2nd St, Monahans, Texas, 79756",Monahans,Closed,SAFETY-PL,2021-07-28,Pipeline Safety,TEXAS GAS SERVICE COMPANY,TGS/MONAHANS,02-Midland,MONAHANS,,True,Yes,Unsafe Operations,Complainant Mr. Herrington noticed an exposed Encor Electric power line crossing over a high pressure gas line that he believes Texas Gas Service owns. He also smelled a strong gas odor in the area and has contacted Texas Gas Service to alert them of the situation. Mr. Herrington has safety concerns because of the electricity line intersecting the odorous gas line.,,,,2021-09-20,Other,Potential safety hazard.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mVfUAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mVfUAAU/Inspection_Documents__r
0000000449,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOtoAAE/complaint0000000449,Telephonic,800 High Hill Creek Rd,LaGrange,Closed,PL,2009-07-09,Pipeline Safety,,,04-Austin,,,False,No,Noise,NOISE,,,,2009-07-09,Other,Smell and poping noise,Other,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtoAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtoAAE/Inspection_Documents__r
0000001036,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP3HAAU/complaint0000001036,Telephonic,"La-Roca Ranch 78508 IH-20, Santo, TX.",Santo,Closed,SAFETY-PL,2015-03-31,Pipeline Safety,"HANLON GAS PROCESSING, LTD.",HANLON GAS PROCESSING/REG 6,06-Fort Worth,"WEATHERFORD TO GORDON 8""/10""",,True,Yes,Exposed Pipeline,"Ranch Manager Johnny Moon lodged a complaint that several pipeline companies occupy a right of way corridor across a ranch owned by Rick Beard, and the lines are shallow and exposed in some locations. Ranch equipment poses a high risk when crossing the lines. Companies will not act.",,,,2015-04-02,Other,"On 03/31/2015, Mr. Johnny Moon (La Roca Ranch, Santo, TX) contacted the Railroad Commission of Texas (RRC), on a pipeline related safety concern within La Roca Ranch. Mr. Moon stated that, most of the pipelines located within a 3-mile corridor on the Ranc",Field,"G. Onukwufor (regional on-call), J. Collins (Team Lead), Terry Sullivan (Supervisor)",https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3HAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3HAAU/Inspection_Documents__r
0000000761,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOyqAAE/complaint0000000761,Telephonic,7862 CR 419,FLYNN,Closed,PL,2011-12-27,Pipeline Safety,,,03-Kilgore,,,False,Yes,Safety Hazard,"Exposed steel pipeline in pond/tank. Landowner concerned that pipeline might rupture if kids accidentally shoot pipeline while shooting turtles. Also, landowner mention pond/tank needed expanding and pipeline interferes with planned project",,,,2011-12-27,Other,EXPOSED STEEL PIPELINE IN POND/TANK,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOyqAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOyqAAE/Inspection_Documents__r
